Genes	Count	nr_ssu	slen	Gene_normalized	sample_id	Phenotype
mcr-10_1_MN179494_1	1	17531	539	7.619685414937906e-05	SRR15530469_unique_run_id	Polymyxin
mcr-4.1_1_MF543359_1	1	17531	541	7.591516522461241e-05	SRR15530469_unique_run_id	Polymyxin
tet(A)_6_AF534183_1	1	2618	424	0.000648629949406864	SRR29811067_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	1	2618	396	0.0006944926731022988	SRR29811067_unique_run_id	Tetracycline
tet(G)_3_S52437_1	1	2618	393	0.0006997941438893392	SRR29811067_unique_run_id	Tetracycline
tetA(P)_1_AB054980_1	1	2618	420	0.0006548073774964532	SRR29811067_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	2618	652	0.00042180843335661093	SRR29811067_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	14878	652	7.422331486272398e-05	SRR15530468_unique_run_id	Tetracycline
EstDL136_1_JN242251_1	1	17531	310	0.0001324842076984365	SRR15530469_unique_run_id	Amphenicol
VanC1XY_1_AF162694_1	1	17531	343	0.00011973791366330995	SRR15530469_unique_run_id	Glycopeptide
aac(2')-Ib_1_U41471_1	1	2618	195	0.0014103543515308222	SRR29811067_unique_run_id	Aminoglycoside
aadA2_1_NC_010870_1	1	2618	272	0.001011099627016582	SRR29811067_unique_run_id	Aminoglycoside
ant(3'')-Ia_1_X02340_1	1	2618	323	0.0008514523174876481	SRR29811067_unique_run_id	Aminoglycoside
aph(3'')-Ib_1_M28829_1	1	2618	267	0.0010300340769607127	SRR29811067_unique_run_id	Aminoglycoside
catB2_1_AF047479_1	1	2618	210	0.0013096147549929065	SRR29811067_unique_run_id	Amphenicol
mph(F)_1_AM260957_1	1	2618	299	0.0009197963162157535	SRR29811067_unique_run_id	Macrolide
sul1_11_DQ914960_1	1	2618	293	0.0009386317356604448	SRR29811067_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	1	2618	283	0.0009717989348003898	SRR29811067_unique_run_id	Folate pathway antagonist
dfrA3_1_J03306_1	1	32740	162	0.0001357496775945157	SRR15530470_unique_run_id	Folate pathway antagonist
mcr-3.1_1_KY924928_1	1	32740	541	4.064962619281247e-05	SRR15530470_unique_run_id	Polymyxin
msr(E)_1_FR751518_1	1	32740	491	4.478909932853675e-05	SRR15530470_unique_run_id	Multiple
mupA_2_GU237136_1	1	32740	1024	2.1476023213194868e-05	SRR15530470_unique_run_id	Pseudomonic acid
otr(A)_1_X53401_1	1	32740	663	3.3169604480107916e-05	SRR15530470_unique_run_id	Tetracycline
tet(44)_1_NZ_ABDU01000081_1	1	32740	640	3.4361637141111794e-05	SRR15530470_unique_run_id	Tetracycline
floR_1_AF071555_1	1	2396	404	0.0007438139473379725	SRR29811066_unique_run_id	Amphenicol
EstDL136_1_JN242251_1	1	2618	310	0.0008871583824145494	SRR29811067_unique_run_id	Amphenicol
tet(34)_1_AB061440_1	1	18364	154	0.00025459184683754494	SRR15530467_unique_run_id	Tetracycline
tet(36)_1_AJ514254_1	1	18364	640	6.126116314528425e-05	SRR15530467_unique_run_id	Tetracycline
tet(44)_1_NZ_ABDU01000081_1	1	18364	640	6.126116314528425e-05	SRR15530467_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	18364	652	6.013365707512565e-05	SRR15530467_unique_run_id	Tetracycline
tva(A)_1_ENA_SOX29786_1	1	18364	505	7.763790972867708e-05	SRR15530467_unique_run_id	Pleuromutilin
vga(D)_1_GQ205627_1	1	18364	525	7.468027507234652e-05	SRR15530467_unique_run_id	Streptogramin A
VanHOX_1_KF478993_1	1	14878	350	0.0001382674322585601	SRR15530468_unique_run_id	Glycopeptide
VanHOX_1_KF478993_2	1	14878	346	0.00013986589968351454	SRR15530468_unique_run_id	Glycopeptide
dfrB3_2_FM877478_1	1	2657	78	0.0034741321907298573	SRR29811068_unique_run_id	Folate pathway antagonist
mupA_2_GU237136_1	1	2657	1024	0.00026463116296575085	SRR29811068_unique_run_id	Pseudomonic acid
tet(G)_1_AF133139_1	1	2657	391	0.0006930493884320432	SRR29811068_unique_run_id	Tetracycline
tet(G)_3_S52437_1	1	2657	393	0.0006895224195341702	SRR29811068_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	2657	652	0.0004156170412222835	SRR29811068_unique_run_id	Tetracycline
aadA24_1_AM711129_1	1	2391	259	0.0011626611375670347	SRR29811070_unique_run_id	Aminoglycoside
aadA2_1_NC_010870_1	1	2391	272	0.0011070927743744925	SRR29811070_unique_run_id	Aminoglycoside
ant(3'')-Ia_1_X02340_1	1	2391	323	0.0009322886521048359	SRR29811070_unique_run_id	Aminoglycoside
tmexD1_1_MK347425_1	1	17531	1044	3.9339180446853745e-05	SRR15530469_unique_run_id	Tetracycline
vga(A)V_1_AF186237_1	1	17531	524	7.837806180632693e-05	SRR15530469_unique_run_id	Multiple
VanHDX_7_AB242319_3	1	2657	202	0.0013414965884996478	SRR29811068_unique_run_id	Glycopeptide
aac(6')-Ik_1_L29510_1	1	2657	145	0.0018688435232891646	SRR29811068_unique_run_id	Aminoglycoside
blaOXA-368_1_KT736121_1	1	2657	266	0.0010187304920185295	SRR29811068_unique_run_id	Beta-lactam
blaOXA-539_1_KY094077_1	1	2657	276	0.0009818199669453945	SRR29811068_unique_run_id	Beta-lactam
blaPAU-1_1_MH053445_1	1	2657	293	0.0009248543033342282	SRR29811068_unique_run_id	Beta-lactam
blaSPG-1_1_KP109680_1	1	2657	285	0.000950815125883961	SRR29811068_unique_run_id	Beta-lactam
mcr-5.1_1_KY807921_1	1	17531	547	7.508245774500058e-05	SRR15530469_unique_run_id	Polymyxin
mcr-8_1_MG736312_1	1	17531	565	7.269045024162003e-05	SRR15530469_unique_run_id	Polymyxin
mupA_2_GU237136_1	1	17531	1024	4.010752381495636e-05	SRR15530469_unique_run_id	Pseudomonic acid
tet(32)_1_EU722333_1	1	17531	639	6.427246382866246e-05	SRR15530469_unique_run_id	Tetracycline
tet(36)_1_AJ514254_1	1	17531	640	6.417203810393019e-05	SRR15530469_unique_run_id	Tetracycline
tet(44)_1_NZ_ABDU01000081_1	1	17531	640	6.417203810393019e-05	SRR15530469_unique_run_id	Tetracycline
tet(A)_6_AF534183_1	1	17531	424	9.68634537417814e-05	SRR15530469_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	17531	652	6.299095764802962e-05	SRR15530469_unique_run_id	Tetracycline
sul1_11_DQ914960_1	1	1666	293	0.0014749927274664131	SRR29811071_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	1	1666	283	0.0015271126118291838	SRR29811071_unique_run_id	Folate pathway antagonist
mupB_1_JQ231224_1	1	14760	1033	4.722215663589356e-05	SRR15530466_unique_run_id	Pseudomonic acid
tet(C)_1_NC_003123_1	1	14760	396	0.0001231830500123183	SRR15530466_unique_run_id	Tetracycline
tet(W)_2_AY049983_1	1	14760	639	7.633879155692966e-05	SRR15530466_unique_run_id	Tetracycline
vga(D)_1_GQ205627_1	1	14760	525	9.291521486643438e-05	SRR15530466_unique_run_id	Streptogramin A
EstDL136_1_JN242251_1	1	18364	310	0.00012647465939671587	SRR15530467_unique_run_id	Amphenicol
ant(3'')-Ia_1_X02340_1	1	18364	323	0.00012138434802780781	SRR15530467_unique_run_id	Aminoglycoside
tet(C)_1_NC_003123_1	1	2391	396	0.0007604273601764192	SRR29811070_unique_run_id	Tetracycline
tet(G)_1_AF133139_1	1	2391	391	0.0007701514952170383	SRR29811070_unique_run_id	Tetracycline
tetB(P)_1_NC_010937_1	1	2391	652	0.0004618546543402791	SRR29811070_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	2391	1044	0.0002884379642048486	SRR29811070_unique_run_id	Tetracycline
aph(6)-Id_1_M28829_1	1	1666	278	0.0015545786659987735	SRR29811071_unique_run_id	Aminoglycoside
blaBKC-1_1_KP689347_1	1	1666	313	0.0013807439908870894	SRR29811071_unique_run_id	Beta-lactam
catB10_1_AJ878850_1	1	1666	210	0.0020579660435602813	SRR29811071_unique_run_id	Amphenicol
fosX_2_AL591981_1	1	1666	133	0.003249420068779391	SRR29811071_unique_run_id	Fosfomycin
mre(A)_1_U92073_1	1	14878	310	0.00015610839125966463	SRR15530468_unique_run_id	Macrolide
sul1_5_EU780013_1	1	14878	288	0.00016803333781422234	SRR15530468_unique_run_id	Folate pathway antagonist
tet(36)_1_AJ514254_1	1	14878	640	7.561500201640007e-05	SRR15530468_unique_run_id	Tetracycline
tet(44)_1_NZ_ABDU01000081_1	1	14878	640	7.561500201640007e-05	SRR15530468_unique_run_id	Tetracycline
blaCARB-5_1_AF135373_1	1	2391	298	0.0010105007873485302	SRR29811070_unique_run_id	Beta-lactam
catB2_1_AF047479_1	1	2391	210	0.0014339487363326762	SRR29811070_unique_run_id	Amphenicol
catB3_2_U13880_1	1	2391	210	0.0014339487363326762	SRR29811070_unique_run_id	Amphenicol
sul2_7_HM486907_1	1	2391	283	0.0010640608997521625	SRR29811070_unique_run_id	Folate pathway antagonist
aph(3')-IIa_2_V00618_1	1	14878	264	0.0001833090957973335	SRR15530468_unique_run_id	Aminoglycoside
blaOXA-20_1_AY307114_1	1	14878	266	0.00018193083191915803	SRR15530468_unique_run_id	Beta-lactam
blaTEM-1A_1_HM749966_1	1	14878	286	0.0001692083961206155	SRR15530468_unique_run_id	Beta-lactam
catB10_1_AJ878850_1	1	14878	210	0.00023044572043093352	SRR15530468_unique_run_id	Amphenicol
dfrA3_1_J03306_1	1	14878	162	0.0002987259338919508	SRR15530468_unique_run_id	Folate pathway antagonist
erm(32)_1_AJ009971_1	1	14878	280	0.00017283429032320012	SRR15530468_unique_run_id	Multiple
mcr-3.17_1_MH332767_1	1	14878	540	8.961778016758526e-05	SRR15530468_unique_run_id	Polymyxin
mcr-3.1_1_KY924928_1	1	14878	541	8.94521280785509e-05	SRR15530468_unique_run_id	Polymyxin
qnrS2_1_DQ485530_1	1	36205	218	9.122365125198127e-05	SRR15530465_unique_run_id	Quinolone
sul1_5_EU780013_1	1	36205	288	6.905123601712471e-05	SRR15530465_unique_run_id	Folate pathway antagonist
sul4_1_MG649393_1	1	36205	287	6.929183265829936e-05	SRR15530465_unique_run_id	Folate pathway antagonist
tet(35)_1_AF353562_1	1	36205	369	5.389364762312172e-05	SRR15530465_unique_run_id	Tetracycline
tmexC1_1_MK347425_1	1	36205	387	5.1386966338325364e-05	SRR15530465_unique_run_id	Tetracycline
aph(3'')-Ib_1_M28829_1	1	14760	267	0.00018269845619804512	SRR15530466_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	1	14760	278	0.00017546938059308652	SRR15530466_unique_run_id	Aminoglycoside
blaTEM-1A_1_HM749966_1	1	14760	286	0.00017056114617090227	SRR15530466_unique_run_id	Beta-lactam
blaOXA-347_1_ACWG01000053_1	1	3152	274	0.0008336729778798768	SRR29811073_unique_run_id	Beta-lactam
blaOXA-368_1_KT736121_1	1	3152	266	0.0008587458493950611	SRR29811073_unique_run_id	Beta-lactam
blaOXA-397_1_KM087865_1	1	3152	280	0.0008158085569253081	SRR29811073_unique_run_id	Beta-lactam
blaOXA-539_1_KY094077_1	1	3152	276	0.0008276318693445154	SRR29811073_unique_run_id	Beta-lactam
mcr-3.17_1_MH332767_1	1	36205	540	3.682732587579985e-05	SRR15530465_unique_run_id	Polymyxin
mre(A)_1_U92073_1	1	36205	310	6.415082571913521e-05	SRR15530465_unique_run_id	Macrolide
msr(C)_1_AY004350_1	1	36205	492	4.04202357173413e-05	SRR15530465_unique_run_id	Multiple
qnrS1_1_AB187515_1	1	36205	218	9.122365125198127e-05	SRR15530465_unique_run_id	Quinolone
tmexD1_1_MK347425_1	1	1666	1044	0.000413958686923045	SRR29811071_unique_run_id	Tetracycline
blaOXA-372_1_KJ746496_1	1	1828	257	0.0015325800985959864	SRR29811072_unique_run_id	Beta-lactam
mef(C)_1_AB571865_1	1	1828	407	0.0009677471384254754	SRR29811072_unique_run_id	Macrolide
mupB_1_JQ231224_1	1	1828	1033	0.0003812904988762522	SRR29811072_unique_run_id	Pseudomonic acid
tmexD1_1_MK347425_1	1	1828	1044	0.00037727307024824566	SRR29811072_unique_run_id	Tetracycline
ant(3'')-Ia_1_X02340_1	1	3152	323	0.0007072024642076974	SRR29811073_unique_run_id	Aminoglycoside
blaFOX-1_1_X77455_1	1	3152	382	0.0005979748584792835	SRR29811073_unique_run_id	Beta-lactam
blaOXA-118_1_AF371964_1	1	3152	266	0.0008587458493950611	SRR29811073_unique_run_id	Beta-lactam
catB3_2_U13880_1	1	18364	210	0.0001867006876808663	SRR15530467_unique_run_id	Amphenicol
dfrA26_1_AM403715_1	1	18364	183	0.00021424669078132198	SRR15530467_unique_run_id	Folate pathway antagonist
mcr-3.17_1_MH332767_1	1	18364	540	7.260582298700355e-05	SRR15530467_unique_run_id	Polymyxin
mupA_2_GU237136_1	1	18364	1024	3.8288226965802655e-05	SRR15530467_unique_run_id	Pseudomonic acid
optrA_1_KP399637_1	1	18364	655	5.9858235745010564e-05	SRR15530467_unique_run_id	Multiple
srm(B)_1_X63451_1	1	18364	550	7.128571711451258e-05	SRR15530467_unique_run_id	Macrolide
sul1_11_DQ914960_1	1	18364	293	0.0001338127795664912	SRR15530467_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	1	18364	283	0.00013854114633562515	SRR15530467_unique_run_id	Folate pathway antagonist
blaTEM-1A_1_HM749966_1	1	36205	286	6.953411179346824e-05	SRR15530465_unique_run_id	Beta-lactam
car(A)_1_M80346_1	1	36205	551	3.609211610332471e-05	SRR15530465_unique_run_id	Macrolide
catB7_1_AF036933_1	1	36205	212	9.380545270250904e-05	SRR15530465_unique_run_id	Amphenicol
dfrA15_4_AJ867237_1	1	36205	157	0.00012666723549638163	SRR15530465_unique_run_id	Folate pathway antagonist
dfrA26_1_AM403715_1	1	36205	183	0.00010867079766629462	SRR15530465_unique_run_id	Folate pathway antagonist
dfrA3_1_J03306_1	1	36205	162	0.00012275775291933281	SRR15530465_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	1	36205	404	4.9224643497356226e-05	SRR15530465_unique_run_id	Amphenicol
fos_1_ACCV01000052_1	1	36205	132	0.00015065724221918119	SRR15530465_unique_run_id	Fosfomycin
mph(G)_1_AB571865_1	1	3548	294	0.0006902422750385385	SRR29811074_unique_run_id	Macrolide
sul4_1_MG649393_1	1	78654	287	3.1895527263632215e-05	SRR14061760_unique_run_id	Folate pathway antagonist
tet(D)_1_AF467077_1	1	78654	394	2.3233543971224482e-05	SRR14061760_unique_run_id	Tetracycline
tet(O/32/O)_4_AIOQ01000025_1	1	78654	639	1.4325534154401325e-05	SRR14061760_unique_run_id	Tetracycline
TOprJ4_1_CP091084_1	1	36205	476	4.177889910279814e-05	SRR15530465_unique_run_id	Tetracycline
VanHOX_1_KF478993_1	1	36205	350	5.681930277980547e-05	SRR15530465_unique_run_id	Glycopeptide
aac(3)-Ib_1_L06157_1	1	36205	176	0.00011299293166438589	SRR15530465_unique_run_id	Aminoglycoside
blaL1_3_EF126059_1	1	36205	289	6.88123044046087e-05	SRR15530465_unique_run_id	Beta-lactam
vat(F)_1_AF170730_1	1	3152	221	0.001033603601534327	SRR29811073_unique_run_id	Streptogramin A
TOprJ4_1_CP091084_1	1	3548	476	0.00042632611105321495	SRR29811074_unique_run_id	Tetracycline
ant(3'')-Ia_1_X02340_1	1	3548	323	0.0006282700583942116	SRR29811074_unique_run_id	Aminoglycoside
blaOXA-368_1_KT736121_1	1	3548	266	0.0007628993566215425	SRR29811074_unique_run_id	Beta-lactam
blaOXA-392_1_AB901044_1	1	3548	276	0.0007352580755845301	SRR29811074_unique_run_id	Beta-lactam
blaOXA-5_1_AF347074_1	1	3548	267	0.0007600420556604132	SRR29811074_unique_run_id	Beta-lactam
catB1_1_M58472_1	1	3548	209	0.0009709628175183268	SRR29811074_unique_run_id	Amphenicol
ere(D)_1_KP265721_1	1	3548	408	0.0004973804628954175	SRR29811074_unique_run_id	Macrolide
dfrA3_1_J03306_1	1	14760	162	0.00030111412225233364	SRR15530466_unique_run_id	Folate pathway antagonist
mcr-10_1_MN179494_1	1	14760	539	9.050183266211141e-05	SRR15530466_unique_run_id	Polymyxin
msr(E)_1_FR751518_1	1	14760	491	9.934926233172718e-05	SRR15530466_unique_run_id	Multiple
mupA_2_GU237136_1	1	14760	1024	4.763719512195122e-05	SRR15530466_unique_run_id	Pseudomonic acid
floR_1_AF071555_1	1	3152	404	0.0005654118711363521	SRR29811073_unique_run_id	Amphenicol
msr(E)_1_FR751518_1	1	3152	491	0.00046522687563968685	SRR29811073_unique_run_id	Multiple
tet(G)_3_S52437_1	1	3152	393	0.0005812376486999651	SRR29811073_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	3152	1044	0.00021879922982671098	SRR29811073_unique_run_id	Tetracycline
ere(A)_2_AF099140_1	1	78654	408	2.2436314521231484e-05	SRR14061760_unique_run_id	Macrolide
mef(A)_1_AJ971089_1	1	78654	405	2.260250944361098e-05	SRR14061760_unique_run_id	Macrolide
mef(A)_3_AF227520_1	1	78654	405	2.260250944361098e-05	SRR14061760_unique_run_id	Macrolide
mef(A)_4_HG423652_1	1	78654	405	2.260250944361098e-05	SRR14061760_unique_run_id	Macrolide
mef(C)_1_AB571865_1	1	78654	407	2.2491440601136232e-05	SRR14061760_unique_run_id	Macrolide
mph(F)_1_AM260957_1	1	78654	299	3.061543921291788e-05	SRR14061760_unique_run_id	Macrolide
mph(G)_1_AB571865_1	1	78654	294	3.1136109947831446e-05	SRR14061760_unique_run_id	Macrolide
msr(D)_2_AF274302_1	1	78654	487	1.8796748099922888e-05	SRR14061760_unique_run_id	Multiple
aph(6)-Id_1_M28829_1	1	78654	278	3.29281162757642e-05	SRR14061760_unique_run_id	Aminoglycoside
blaACT-9_1_HQ693810_1	1	78654	380	2.408951664384854e-05	SRR14061760_unique_run_id	Beta-lactam
blaCEPH-A3_1_AY112998_1	1	78654	254	3.603943434906475e-05	SRR14061760_unique_run_id	Beta-lactam
blaKHM-1_1_AB364006_1	1	78654	241	3.798347022681513e-05	SRR14061760_unique_run_id	Beta-lactam
blaOXA-3_1_L07945_1	1	78654	275	3.328733208968162e-05	SRR14061760_unique_run_id	Beta-lactam
blaSGM-1_1_AAQG01000013_1	1	78654	321	2.851718481203254e-05	SRR14061760_unique_run_id	Beta-lactam
catA1_1_V00622_1	1	78654	219	4.179916129982852e-05	SRR14061760_unique_run_id	Amphenicol
dfrA3_1_J03306_1	1	78654	162	5.650627360902744e-05	SRR14061760_unique_run_id	Folate pathway antagonist
qepA_1_FJ167861_1	1	1800	511	0.0007827788649706457	SRR29811075_unique_run_id	Quinolone
tet(30)_1_AF090987_1	1	1800	394	0.001015228426395939	SRR29811075_unique_run_id	Tetracycline
tet(G)_3_S52437_1	1	1800	393	0.0010178117048346056	SRR29811075_unique_run_id	Tetracycline
vga(D)_1_GQ205627_1	1	1800	525	0.0007619047619047619	SRR29811075_unique_run_id	Streptogramin A
OqxB_1_EU370913_1	1	1577	1050	0.0004348219947459009	SRR29811076_unique_run_id	Multiple
aac(6')-30-aac(6')-Ib'_1_AJ584652_1	1	1577	328	0.001391960653912183	SRR29811076_unique_run_id	Aminoglycoside
cmr_1_U43535_1	1	1577	459	0.0009946908376540218	SRR29811076_unique_run_id	Multiple
aph(3'')-Ib_1_M28829_1	1	78654	267	3.4284705335814405e-05	SRR14061760_unique_run_id	Aminoglycoside
tet(G)_1_AF133139_1	1	3548	391	0.0005190057004126095	SRR29811074_unique_run_id	Tetracycline
tmexD1_1_MK347425_1	1	3548	1044	0.00019437857170625508	SRR29811074_unique_run_id	Tetracycline
vga(B)_1_U82085_1	1	3548	552	0.00036762903779226504	SRR29811074_unique_run_id	Multiple
EstDL136_1_JN242251_1	1	1800	310	0.0012903225806451613	SRR29811075_unique_run_id	Amphenicol
aadA2_1_NC_010870_1	1	1800	272	0.0014705882352941176	SRR29811075_unique_run_id	Aminoglycoside
blaOXA-5_1_AF347074_1	1	1800	267	0.00149812734082397	SRR29811075_unique_run_id	Beta-lactam
blaSPG-1_1_KP109680_1	1	1800	285	0.0014035087719298247	SRR29811075_unique_run_id	Beta-lactam
catB7_1_AF036933_1	1	1800	212	0.0018867924528301887	SRR29811075_unique_run_id	Amphenicol
aadA8_1_AF326210_1	1	69894	263	3.916849208159972e-05	SRR14061759_unique_run_id	Aminoglycoside
ant(3'')-Ii-aac(6')-IId_1_AF453998_1	1	69894	463	2.2249057057150596e-05	SRR14061759_unique_run_id	Aminoglycoside
blaOXA-370_1_KJ488943_1	1	69894	265	3.887288082060651e-05	SRR14061759_unique_run_id	Beta-lactam
blaOXA-3_1_L07945_1	1	69894	275	3.7459321518039e-05	SRR14061759_unique_run_id	Beta-lactam
blaPAU-1_1_MH053445_1	1	69894	293	3.515806627119702e-05	SRR14061759_unique_run_id	Beta-lactam
catB2_1_AF047479_1	1	69894	210	4.905387341647965e-05	SRR14061759_unique_run_id	Amphenicol
catB9_1_AF462019_1	1	69894	209	4.928858094478816e-05	SRR14061759_unique_run_id	Amphenicol
dfrA3_1_J03306_1	1	69894	162	6.35883544287699e-05	SRR14061759_unique_run_id	Folate pathway antagonist
qepA_1_FJ167861_1	1	2981	511	0.0004726608376206516	SRR29811077_unique_run_id	Quinolone
tet(43)_1_GQ244501_1	1	2981	486	0.0004969746667163643	SRR29811077_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	1	2981	396	0.000609923454606447	SRR29811077_unique_run_id	Tetracycline
tet(G)_3_S52437_1	1	2981	393	0.000614579358840084	SRR29811077_unique_run_id	Tetracycline
tet(G)_1_AF133139_1	1	71286	391	2.5831611046544042e-05	SRR14061758_unique_run_id	Tetracycline
vanXmurFvanKWI_1_NZAGAF01000127_5	1	71286	252	4.007999967936e-05	SRR14061758_unique_run_id	Glycopeptide
vanXmurFvanKWI_2_AP008230_2	1	71286	468	2.1581538288886157e-05	SRR14061758_unique_run_id	Glycopeptide
aac(6')-IIa_1_M29695_1	1	69894	184	5.598539900793872e-05	SRR14061759_unique_run_id	Aminoglycoside
aac(6')-30-aac(6')-Ib'_1_AJ584652_1	1	78654	328	2.7908586355678192e-05	SRR14061760_unique_run_id	Aminoglycoside
aadK_1_M26879_1	1	78654	284	3.223245184740298e-05	SRR14061760_unique_run_id	Aminoglycoside
mcr-5.1_1_KY807921_1	1	1577	547	0.0008346674487809798	SRR29811076_unique_run_id	Polymyxin
mph(F)_1_AM260957_1	1	1577	299	0.0015269668711812574	SRR29811076_unique_run_id	Macrolide
tet(G)_3_S52437_1	1	1577	393	0.001161738153901262	SRR29811076_unique_run_id	Tetracycline
aac(3)-IIIb_1_L06160_1	1	2981	245	0.0009858354613230735	SRR29811077_unique_run_id	Aminoglycoside
mef(A)_4_HG423652_1	1	2981	405	0.000596369600059637	SRR29811077_unique_run_id	Macrolide
mupB_1_JQ231224_1	1	2981	1033	0.00023381383158194868	SRR29811077_unique_run_id	Pseudomonic acid
mph(A)_2_U36578_1	1	69894	306	3.366442293287819e-05	SRR14061759_unique_run_id	Macrolide
mph(E)_1_DQ839391_1	1	69894	294	3.503848101177118e-05	SRR14061759_unique_run_id	Macrolide
mph(F)_1_AM260957_1	1	69894	299	3.44525532356546e-05	SRR14061759_unique_run_id	Macrolide
tet(A)_6_AF534183_1	1	69894	424	2.429555051287907e-05	SRR14061759_unique_run_id	Tetracycline
tet(Q)_3_U73497_1	1	69894	654	1.5751243757585208e-05	SRR14061759_unique_run_id	Tetracycline
tmexC1_1_MK347425_1	1	69894	387	2.6618380923671127e-05	SRR14061759_unique_run_id	Tetracycline
vanXmurFvanWI_1_CP001336_1	1	69894	202	5.099660107653825e-05	SRR14061759_unique_run_id	Glycopeptide
aac(3)-IIa_1_X51534_1	1	78654	286	3.200705008623233e-05	SRR14061760_unique_run_id	Aminoglycoside
floR_1_AF071555_1	1	76499	404	2.329675182449159e-05	SRR14061757_unique_run_id	Amphenicol
lnu(F)_1_EU118119_1	1	76499	273	3.447577925675678e-05	SRR14061757_unique_run_id	Lincosamide
lsa(E)_1_JX560992_1	1	76499	494	1.9052404326102435e-05	SRR14061757_unique_run_id	Multiple
mef(A)_3_AF227520_1	1	76499	405	2.3239228980480497e-05	SRR14061757_unique_run_id	Macrolide
mef(A)_4_HG423652_1	1	76499	405	2.3239228980480497e-05	SRR14061757_unique_run_id	Macrolide
